entity_type,entity_key,lang,field,value,source,provenance
habitat_type,eunis@2021:R57,de,description,"Hochstauden- und farnreiche sowie niedrigwüchsige, kurzlebige Krautfluren, die in Waldlichtungen verschiedener Waldzonen Europas Sukzessionskomplexe bilden.",situs@0.7.0,situs
habitat_type,eunis@2021:R61,de,description,"Halophytenvegetation im Binnenland des Mittelmeerraums, wo die Böden ebener Flächen oder flacher Senken von Wässern durchtränkt werden, die lösliche Salze aus dem Untergrund führen, und danach extremer Sommertrockenheit ausgesetzt sind, mit einer oberflächlichen Ausblühung kristalliner Salze. Die Vegetation kann reich an Endemiten sein; die Artenzusammensetzung hängt vom Regionalklima und den örtlichen Bodenverhältnissen ab, und um die Senken herum zeigt sich oft eine kennzeichnende jahreszeitliche Wuchs- und Zonierungsfolge. In manchen Gebieten bot die Vegetation in der Sommertrockenheit wertvolle Weide für Schafe und Ziegen.",situs@0.7.0,situs
habitat_type,eunis@2021:R62,de,description,"Salzsteppe des pannonischen und pontischen Raums, kennzeichnend für Solonetz-Böden, die im Frühjahr von löslichen Karbonaten durchtränkt oder sogar flach überstaut sind und im Sommer unter Bildung von Trockenrissen austrocknen. Je nach Salzgehalt, Neigung und Erosion durch Frühjahrshochwasser bildet die Vegetation ein vielgestaltiges Mosaik aus Rasen und stärker halophytischen Krautgesellschaften, reich an endemischen Arten und Pflanzengesellschaften. Traditionell Teil der Weidelandschaft alter Rinderrassen.",situs@0.7.0,situs
habitat_type,eunis@2021:R63,de,description,"Binnensalzwiesen und -rasen der gemäßigten und kontinentalen Gebiete, kennzeichnend für Standorte, an denen fossiles Salz nahe der Oberfläche liegt oder reliktisches Meerwasser vorhanden ist, sodass Boden- und Oberflächenwasser brackig oder salzig sind. In kontinentaleren Gebieten sind Salzpfannen häufiger, wo der Lebensraum in Senken innerhalb einer Matrix aus Salzsteppen und als subhalophytische Wiese auftritt. Im übrigen Europa findet er sich im Zusammenhang mit verschiedenen salzhaltigen Gesteinen sowie auf aufgelassenen Salinen. Die Artenzusammensetzung ist je nach Regionalklima und Standortbedingungen sehr verschieden.",situs@0.7.0,situs
habitat_type,eunis@2021:R64,de,description,"Azonaler Mosaiklebensraum aus halophytischem Gänsefußgebüsch und salzhaltigem Grasland in den Halbwüstengebieten Südosteuropas. Die Vegetation setzt sich aus offenen einjährigen und ausdauernden Halophytengesellschaften und geschlossenerem Grasland zusammen. Sie wächst auf Solontschak-Böden in schlecht dränierten, salzigen oder hypersalinen Senken sowie an Fluss- und Seeufern.",situs@0.7.0,situs
habitat_type,eunis@2021:R65,de,description,"Subsalines, ausdauerndes Grasland in Flusstälern und anderen Senken der Steppen-, Waldsteppen- und Halbwüstenzone. Es kommt auf Terrassen und Erhebungen in Flusstälern vor, wo es in manchen Jahren kurzzeitig überflutet wird, sowie auf nicht alluvialen, zeitweise feuchten Böden.",situs@0.7.0,situs
habitat_type,eunis@2021:R71,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er ein Mosaik verschiedener Lebensräume bildet.] Ein sehr vielgestaltiger Lebensraum auf Landschaftsebene in der gemäßigten Zone Europas, in dem verschiedene Traditionen von Beweidung, Mahd und Waldwirtschaft zusammen eigentümliche Verbindungen von Bäumen inmitten von Weiden und Wiesen geschaffen haben. Solche Hutewälder, Waldsteppen, Parkwiesen, beweideten Streuobstbestände, Parklandschaften und offenen Jagdwälder — je nach Tradition auf Viehhaltung, Heugewinnung, Niederwald- und Holznutzung ausgerichtet — stehen für sehr eigene Sozial- und Wirtschaftsgeschichten und können große kulturelle Traditionen ausdrücken. Es gibt artenreiche Ausbildungen, unter anderem mit epiphytischen Pflanzen auf Altbäumen; doch selbst dort, wo die Bestandteile alltäglicher sind, sind die Kombinationen floristischer und struktureller Elemente bemerkenswert.",situs@0.7.0,situs
habitat_type,eunis@2021:R72,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er ein Mosaik verschiedener Lebensräume bildet.] Offene Waldlandschaften der Tief-, Hügel- und Berglagen der borealen Zone, traditionell auf Beweidung, Heugewinnung und Waldprodukte ausgerichtet, überwiegend durch Schneitelung bewirtschaftet. Vielgestaltige, sehr lichte Kronendächer aus Laub- und Nadelbäumen, darunter Altbäume mit mitunter reicher epiphytischer Kryptogamenflora, oft ohne oder mit nur wenigen Sträuchern, stehen verstreut über Weide- und Wiesenvegetation. Lange Traditionen vielschichtiger Wechselwirkungen und kultureller Bezüge machen diese Landschaften zugleich dynamisch und eigenständig.",situs@0.7.0,situs
habitat_type,eunis@2021:R73,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er ein Mosaik verschiedener Lebensräume bildet.] Offene Waldlandschaften des Mittelmeerraums, geschaffen und erhalten durch das Zusammenwirken traditioneller Beweidung, Heugewinnung und Baumbewirtschaftung. Unterschiede in Kleinklima, Relief und Eingriffen sowie die über lange Zeit gewachsenen Nutzungstraditionen haben eine Reihe sehr eigenständiger Ausprägungen hervorgebracht, etwa die spanischen Dehesas und die portugiesischen Montados. Typischerweise besteht das Kronendach aus immergrünen Laubbäumen, je nach Tradition mit Altbäumen, Kopfbäumen oder Niederwald, oft mit Anteilen hartlaubigen Gebüschs darunter und ausdauernden wie einjährigen Gräsern und Kräutern in der Krautschicht. In manchen Nutzungsformen finden sich sogar kleine Ackerflächen.",situs@0.7.0,situs
habitat_type,eunis@2021:S11,de,description,"Tundra mit meist ausgedehnter Decke aus Halb- oder Zwergsträuchern über Kräutern, Moosen und Flechten. Sie kommt in der südlichen arktischen und der subarktischen Zone vor, oft auf Permafrostböden. In beweideten Gebieten bildet sie Mosaike mit Grasland.",situs@0.7.0,situs
habitat_type,eunis@2021:S12,de,description,"Tundra der mittleren und nördlichen Hocharktis, in der Permafrostböden, oft in Form von Strukturböden, eine häufig lückige Decke aus Moosen, Flechten und niedrigen Kräutern tragen.",situs@0.7.0,situs
habitat_type,eunis@2021:S21,de,description,"Von Salix beherrschtes Zwergstrauchgebüsch, oft mit reichlich Moosen und Flechten, auf skelettreichen kalkigen oder silikatischen Böden in Schneetälchen mit kurzer Vegetationszeit; verbreitet in der arktischen und subarktischen Zone sowie in den Hochgebirgen des gemäßigten Europa, nach Süden hin zunehmend kleinflächig und bruchstückhaft. Der Lebensraum kommt auch in der arktischen Zone vor (etwa auf Spitzbergen), was der derzeitige Name nicht wiedergibt.",situs@0.7.0,situs
habitat_type,eunis@2021:S22,de,description,"Zwergstrauchvegetation aus Heidekrautgewächsen und anderen Gehölzen (außer Wacholder und Ginsterartigen) in den Hochgebirgen ganz Europas; beherrschende und begleitende Arten wechseln mit Regionalklima, Grad der Exposition und Schneebedeckung, Bodenreaktion, Bodentiefe und Bodenfeuchte.",situs@0.7.0,situs
habitat_type,eunis@2021:S23,de,description,"Von Wacholder beherrschte Vegetation der montanen bis subalpinen Stufe der europäischen Gebirge; sie tritt als primäre, sowohl stark exponierte Lagen als auch lange Schneebedeckung ertragende Vegetation auf, ebenso aber als sekundäre Ausbildung auf entwaldeten, lange beweideten und erodierten Flächen der Hochlagen.",situs@0.7.0,situs
habitat_type,eunis@2021:S24,de,description,"Ginsterheiden und -gebüsche der Hochgebirge Italiens und des Balkans, in Hochlagen oft in primären Mosaiken mit Grasland, aber auch unterhalb der Waldgrenze verbreitet, wo Holzeinschlag und Beweidung die Walddecke öffnen und die Vegetation als anthropogenen Ersatz erhalten.",situs@0.7.0,situs
habitat_type,eunis@2021:S25,de,description,"Niedriges Gebüsch einschließlich Krummholz, beherrscht von verschiedenen sommergrünen Bäumen und Sträuchern, auf feuchten, aber gut dränenden, mitunter recht nährstoffreichen Böden an Hochgebirgshängen in ganz Europa, oft mit langer Schneebedeckung und anfällig für natürliche Störungen durch Lawinen und Schuttrutschungen, nach denen es sich gut erholt und wieder ausbreitet. Die Begleitflora kann reich an hochwüchsigen Gebirgsstauden sein. Der Lebensraum tritt auch als Sekundärstadium auf aufgelassenen subalpinen Weiden und Wiesen auf.",situs@0.7.0,situs
habitat_type,eunis@2021:S26,de,description,Krummholz der Bergkiefer (Pinus mugo) auf Mineralböden mit langer Schneebedeckung oberhalb der Waldgrenze in den Gebirgen Mittel- und Südosteuropas. Gehölz- und Krautarten sowie die mitunter üppige Moosschicht wechseln mit dem Basengehalt der Böden und der Bodenfeuchte.,situs@0.7.0,situs
habitat_type,eunis@2021:S27,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er auf einer Wuchsform beruht, die sich nicht in der Artenzusammensetzung niederschlägt.] Nadelholz-Krummholz auf Mineralböden oberhalb der Waldgrenze, beherrscht von niedrigwüchsigen Individuen von Pinus sylvestris (besonders in Schottland und Norwegen) oder Picea abies (besonders in Skandinavien).",situs@0.7.0,situs
habitat_type,eunis@2021:S31,de,description,"Wacholdergebüsch (Juniperus communis) auf nährstoffarmen Sand- und Kalkböden der gemäßigten und submediterranen Tief- und Hügellagen Europas. Der Wacholder kann sehr fleckenhaft auftreten, oft in Abhängigkeit von der früheren Landnutzung, und zeigt eine auffällige Vielfalt an Wuchsformen; die Begleitflora ist je nach Basengehalt des Bodens sehr verschieden und hat bei offenem Gebüsch viel mit den örtlichen Kalkmagerrasen oder Heiden gemein.",situs@0.7.0,situs
habitat_type,eunis@2021:S32,de,description,"Niedriges, von Rubus beherrschtes Gebüsch, sommergrün oder mitunter immergrün, in Sukzessionen und Übergangsbereichen einer Vielzahl halbnatürlicher Landschaften des atlantischen Raums und anderer submontaner Lagen Europas, wo örtlich ein feuchtes Klima herrscht. Rubus ist eine außerordentlich vielgestaltige Gattung oft apomiktischer und endemischer Sippen; die Begleitfloren richten sich nach Basengehalt und Feuchte des Bodens.",situs@0.7.0,situs
habitat_type,eunis@2021:S33,de,description,"Niedriges Gebüsch aus verschiedenen Schmetterlingsblütlern auf überwiegend stark dränenden, nährstoffarmen sauren Böden der gemäßigten und submediterranen Tieflagen und der mediterranen Hügellagen Europas. Im Norden findet sich die Vegetation meist in Sukzessionen oder Übergangsbereichen von Weidelandschaften und ist oft eher artenarm; weiter südlich kann das Gebüsch als dauerhafterer oder immer wieder erneuerter Lebensraum an felsigen oder instabilen Hängen auftreten, mit reicheren Begleitfloren.",situs@0.7.0,situs
habitat_type,eunis@2021:S34,de,description,"Offenes Gebüsch, beherrscht von Genista lydia, endemisch an steilen Felshängen und Schutthalden sowie in degradierten Wäldern der Tief- und Hügellagen der südöstlichen Balkanhalbinsel; auf verschiedenen Böden, besonders artenreich jedoch über kalkhaltigem Untergrund, wo Arten der Kalkmagerrasen die Begleitflora prägen.",situs@0.7.0,situs
habitat_type,eunis@2021:S35,de,description,"Gebüsch aus einer Vielfalt überwiegend dorniger Sträucher, kleiner Bäume und Jungwuchs, in Sukzessionen und Übergangsbereichen auf frischen Böden einer Vielzahl halbnatürlicher Landschaften der gemäßigten und submediterranen Tieflagen Europas, mitunter aber bis in größere Höhen reichend, wie im Šibljak des Balkans. Beherrschende Arten und Begleitfloren wechseln stark mit Regionalklima und Böden.",situs@0.7.0,situs
habitat_type,eunis@2021:S36,de,description,"Niedriges Gebüsch aus verschiedenen, oft klonal wachsenden Sträuchern, das häufig Flecken an örtlich frischen und geschützten Stellen innerhalb der Trockenrasen der Steppenzone Mittel- und Osteuropas bildet. Es kann ein dauerhaftes natürliches Landschaftselement sein oder sich nach der Aufgabe der Beweidung entwickeln.",situs@0.7.0,situs
habitat_type,eunis@2021:S37,de,description,"Von Hasel (Corylus avellana) beherrschtes Gebüsch. Natürliche Vorkommen finden sich auf flachgründigen Böden entlang der nordatlantischen Küsten, wo sie durch Windexposition dauerhaft erhalten bleiben, sowie örtlich an Felshängen und Klippen des kontinentalen Raums. Sekundäres Haselgebüsch kann nach dem Einschlag frischer Laubwälder entstehen.",situs@0.7.0,situs
habitat_type,eunis@2021:S38,de,description,"Oft dichtes Gebüsch aus Sträuchern und kleinen Bäumen, das nach natürlicher oder anthropogener Auflichtung in Wälder der gemäßigten Zone Europas einwandert.",situs@0.7.0,situs
habitat_type,eunis@2021:S41,de,description,"Heide mit auffälligem Anteil von Erica tetralix auf flachgründigen, sauren, nährstoffarmen Torfen und anmoorigen Mineralböden, die den größten Teil des Jahres feucht und oft zeitweise staunass sind; verbreitet in den atlantischen und subatlantischen Tief- und Hügellagen Europas. Typischerweise in feuchten Senken und Sickerbereichen innerhalb von Trockenheiden oder als Randzone um Moore, wo die Entwässerung mächtigerer Torfe ihre Ausdehnung vergrößern kann. In milderen ozeanischen Klimaten treten weitere Erica- und Ulex-Arten in artenreicherer Feuchtheide auf. Der Lebensraum wird häufig durch Beweidung und Plaggenhieb beeinflusst.",situs@0.7.0,situs
habitat_type,eunis@2021:S42,de,description,"Heide, beherrscht von verschiedenen Zwergsträuchern der Heidekrautgewächse, auf gut dränenden, nährstoffarmen, sauren Sanden und silikatischen Böden der Tief- und Hügellagen West- und Mitteleuropas; in ozeanischeren Lagen nach Norden reichend und in niederschlagsreichen Hochlagen bis in kontinentale Gebiete. Sehr häufig durch Beweidung und Feuer beeinflusst und vielfach ein sekundärer Vegetationstyp, der aus der Rodung bodensaurer Wälder hervorgegangen ist und anthropogen erhalten wird.",situs@0.7.0,situs
habitat_type,eunis@2021:S43,de,description,"Strauchvegetation auf dünnen Böden der Azoren, Madeiras und der Kanaren, die pyroklastisches Material, Lava, Felsaufschlüsse und Rutschungen besiedelt und mitunter durch weitere Störungen zyklisch erneuert wird oder als Sukzessionsstadium zum Wald führt. Floristisch vielfältig sowohl zwischen den Archipelen als auch innerhalb derselben.",situs@0.7.0,situs
habitat_type,eunis@2021:S51,de,description,"Immergrüne hartlaubige oder lorbeerblättrige Strauchvegetation mit dichtem, geschlossenem Kronendach, mit oder ohne niedrige überragende Bäume, auf sehr verschiedenen Substraten und Böden der thermo- bis mesomediterranen Stufe. An trockenen Standorten kann sie dauerhafte Primärvegetation sein, geht aber meist aus der Degradation immergrüner, sommergrüner oder Nadelwälder hervor und wird in Struktur und Zusammensetzung stark von Beweidung und Feuer geprägt.",situs@0.7.0,situs
habitat_type,eunis@2021:S52,de,description,"Gemischt sommergrün-immergrünes Gebüsch flachgründiger, felsiger, überwiegend kalkhaltiger Böden in den Tief- und Hügellagen Südeuropas. Meist aus Walddegradation hervorgegangen und in Struktur und Zusammensetzung stark von Beweidung, Feuer und Holzeinschlag geprägt.",situs@0.7.0,situs
habitat_type,eunis@2021:S53,de,description,"Sekundäres Gebüsch, beherrscht vom Binsenginster (Spartium junceum), typisch für gestörte, offene, sonnige Standorte auf sehr verschiedenen Böden des Mittelmeerraums; seine rasche Ansiedlung wird durch Samenkeimung nach Feuer, kräftige Bewurzelung, Stickstoffbindung und geringe Schmackhaftigkeit begünstigt.",situs@0.7.0,situs
habitat_type,eunis@2021:S54,de,description,"Gebüsch mit meist niedriger und eher offener Strauchdecke, zwischen der Halbsträucher, Zwergsträucher und Kräuter wachsen, auf trockenen Böden unterschiedlicher Zusammensetzung in der thermomediterranen Stufe, örtlich sehr verschieden zusammengesetzt. An trockeneren und stärker exponierten Standorten primär und dauerhaft, andernfalls ein Sukzessionsstadium zum Wald und oft stark von Beweidung geprägt.",situs@0.7.0,situs
habitat_type,eunis@2021:S61,de,description,"Halbstrauchvegetation aus Nanophanerophyten und Chamaephyten auf dünnen, basenreichen Böden der westlichen thermo- bis mesomediterranen Stufe. Ihre Artenzusammensetzung ist je nach örtlichem Klima und Boden sehr verschieden. An Felshängen kann sie Dauervegetation sein, geht aber oft aus Waldrodung hervor und wird stark von Beweidung und Feuer geprägt.",situs@0.7.0,situs
habitat_type,eunis@2021:S62,de,description,"Halbstrauchvegetation aus Nanophanerophyten auf dünnen, sauren Böden über hartem Silikatgestein oder lockerem Sand, von der westlichen thermo- bis in die untere supramediterrane Stufe. Ihre Artenzusammensetzung ist je nach örtlichem Klima und Boden sehr verschieden. An Felshängen kann sie Dauervegetation sein, geht aber oft aus Waldrodung oder der Aufgabe von Äckern hervor und wird stark von Beweidung und Feuer geprägt.",situs@0.7.0,situs
habitat_type,eunis@2021:S63,de,description,"Niedriges, überwiegend immergrünes Hartlaubgebüsch auf verschiedenen Böden der meso-, thermo- und gelegentlich supramediterranen Stufe des östlichen Mittelmeerraums, einschließlich der Gebiete an der Südküste des Schwarzen Meeres. Der Lebensraum geht aus Walddegradation hervor und wird meist durch Beweidung und Feuer erhalten. Struktur und Zusammensetzung der Vegetation wechseln stark mit dem örtlichen Klima und dem menschlichen Einfluss.",situs@0.7.0,situs
habitat_type,eunis@2021:S64,de,description,"Niedrige Strauchvegetation mit offenem Kronendach auf den Kanarischen Inseln, den Azoren und Madeira.",situs@0.7.0,situs
habitat_type,eunis@2021:S65,de,description,Offenes Chamaephytengebüsch mit Flechtenkruste und einer im regenreichen Frühjahr erscheinenden einjährigen Krautflora auf gipsreichen Substraten in Gebieten mit trockenem bis semiaridem Mittelmeerklima auf der Iberischen Halbinsel. Die extremen Klima- und Bodenverhältnisse erhalten den Lebensraum von Natur aus stabil; eine leichte Beweidung erträgt er.,situs@0.7.0,situs
habitat_type,eunis@2021:S66,de,description,"Ausdauerndes Küstengebüsch, beherrscht von nitrophilen und salztoleranten Arten, an oft künstlich gestörten Stellen der semiariden infra- und thermomediterranen Stufe. An Küstenstandorten tragen der Salzeintrag aus dem Meer und die Ansammlung von Vögeln maßgeblich zu den hohen Nährstoff- und Salzgehalten des Bodens bei.",situs@0.7.0,situs
habitat_type,eunis@2021:S67,de,description,"Zonales Gebüsch auf lehmigen und sandig-lehmigen, oft subsalinen Böden der Halbwüsten des Kaukasusvorlands, des südöstlichen europäischen Russland und Kasachstans. Die offene Vegetation wird von Artemisia-Arten und anderen subhalophytischen Sträuchern (etwa Petrosimonia- und Salsola-Arten) beherrscht. Im Kaspischen Tiefland erreicht dieser Lebensraum seine nordwestliche Verbreitungsgrenze; sein Schwerpunkt liegt in den Wüstengebieten rings um das Kaspische Meer, im Becken des ehemaligen Aralsees und weiter in Zentralasien.",situs@0.7.0,situs
habitat_type,eunis@2021:S68,de,description,"Offene ausdauernde Vegetation aus halophytischen Sträuchern — etwa Artemisia-, Haloxylon-, Salsola- und Tamarix-Arten — und einjährigen Arten auf windverwehten, wandernden oder festgelegten Dünen und Sandböden der Halbwüstengebiete des Kaspischen Tieflands. Bei Überbeweidung kann sich dieser Lebensraum in vegetationsfreie Wanderdünen (Barchane) verwandeln.",situs@0.7.0,situs
habitat_type,eunis@2021:S71,de,description,"Niedriges Gebüsch aus oft dornigen, polsterbildenden Pflanzen auf dünnen Böden der windexponierten und gischtbesprühten Kuppen von Felsklippen auf Korsika, Sardinien, Pantelleria und im Golf von Tarent.",situs@0.7.0,situs
habitat_type,eunis@2021:S72,de,description,"Niedriges Gebüsch aus dornigen, halbkugelig wachsenden Chamaephyten auf verschiedenen basenreichen und sauren Substraten der thermo-, meso- und supramediterranen Stufe des griechischen Festlands, Anatoliens, der Ägäischen und Ionischen Inseln, Kretas, Zyperns und Teilen Siziliens. Es kann primären Ursprungs sein oder sich nach der Rodung immergrüner Hartlaubwälder entwickeln.",situs@0.7.0,situs
habitat_type,eunis@2021:S73,de,description,"Heide aus oft dornigen Igelpolstersträuchern auf basenreichen und sauren Böden der oberen supra- und der oromediterranen Stufe der Iberischen Halbinsel; historisch Grundlage der Wanderweidewirtschaft, durch Beweidung und Feuer aber oft von Graten und Steilhängen abwärts ausgedehnt.",situs@0.7.0,situs
habitat_type,eunis@2021:S74,de,description,"Heide aus oft dornigen Igelpolstersträuchern auf basenreichen und sauren Böden an windigen und sonnigen Stellen der supra- und oromediterranen Stufe Korsikas, Sardiniens, Elbas, Siziliens und der südlichen Festlandsgebirge Italiens. Eine Ausdehnung hangabwärts unter die Waldgrenze kann auf Rodung und Beweidung folgen.",situs@0.7.0,situs
habitat_type,eunis@2021:S75,de,description,Heide aus oft dornigen Igelpolstersträuchern auf überwiegend basenreichen Böden in den Trockengebirgen der supra- und oromediterranen Stufe des östlichen Mittelmeerraums. Eine Ausdehnung hangabwärts unter die Waldgrenze kann auf Rodung und Beweidung folgen.,situs@0.7.0,situs
habitat_type,eunis@2021:S76,de,description,"Oromediterranes, lückiges, niedrigwüchsiges Gipfelgebüsch auf vulkanischen Schutthalden Teneriffas und La Palmas.",situs@0.7.0,situs
habitat_type,eunis@2021:S81,de,description,Offenes Gebüsch aus sukkulenten und hartlaubigen Sträuchern auf felsigen Substraten mit skelettreichen Böden der ariden Tieflagen und auf tiefgründigeren Böden der feuchten Hügellagen der Kanarischen Inseln.,situs@0.7.0,situs
habitat_type,eunis@2021:S82,de,description,"Vielgestaltiges Gebüsch aus hartlaubigen Sträuchern, kleinen Bäumen und sukkulenten Kräutern auf meist dünnen Böden von Felsaufschlüssen, Klippen und aufgelassenen Äckern der ariden Tieflagen Madeiras.",situs@0.7.0,situs
habitat_type,eunis@2021:S91,de,description,"Gebüsch aus Salix-Arten und Myricaria germanica auf den mineralischen Sedimenten von Ufern, Bänken und Kiesinseln der Fließgewässer von der Tief- bis in die montane Lage der gemäßigten Zone; es siedelt sich nach jahreszeitlichen Hochwässern neu an oder geht, wo die Sedimente sich festigen, in Auen- und Galeriewald über. Das Salix-acutifolia-Gebüsch der Ukraine, das nicht nur in Auen vorkommt, sollte als möglicher neuer Lebensraum geprüft werden.",situs@0.7.0,situs
habitat_type,eunis@2021:S92,de,description,"Gebüsch aus verschiedenen Salix-Arten auf torfigen und mineralischen Böden, die durch hohes Grundwasser dauerhaft nass gehalten werden — in Altwässern der Auen, um Seen und Weiher, zwischen Mooren und Dünen sowie auf aufgelassenen Feuchtwiesen und -weiden; verbreitet in den Tieflagen des atlantischen, borealen und kontinentalen Europa und in größeren Höhen bis in den Mittelmeerraum reichend. Die Begleitfloren wechseln mit dem Basengehalt von Grundwasser und Boden.",situs@0.7.0,situs
habitat_type,eunis@2021:S93,de,description,"Meist offenes Gebüsch aus Tamarix-Arten, Nerium oleander, Vitex agnus-castus und ähnlichen Sträuchern und kleinen Bäumen in jahreszeitlich trockenen oder unregelmäßig überfluteten Flussbetten und an Bachufern der thermo- und mesomediterranen Stufe.",situs@0.7.0,situs
habitat_type,eunis@2021:S94,de,description,"Offenes Gebüsch aus Tamarix-Arten und anderen Sträuchern und kleinen Bäumen, das kleine oder linienhafte Flächen an Standorten mit jahreszeitlich hohem Grundwasserstand und salzhaltigen Böden einnimmt: in Betten temporärer oder dauerhafter Flüsse, in Salzpfannen und mitunter an anthropogen geprägten Stellen wie Bewässerungsanlagen in den Halbwüsten- und Wüstengebieten Südosteuropas.",situs@0.7.0,situs
habitat_type,eunis@2021:T11,de,description,"Auenwälder, beherrscht von Weiden (Salix spp.) und Pappeln (Populus spp.), auf periodisch überfluteten Terrassen und Bänken mit Ablagerung nährstoffreicher Sedimente in den aktiven Auen der Flüsse in den Tieflagen der gemäßigten, submediterranen und Steppenzone Europas.",situs@0.7.0,situs
habitat_type,eunis@2021:T12,de,description,"Auen- und nicht auengebundene Wälder, beherrscht von Erlen (Alnus glutinosa, Alnus incana) und mitunter Eschen (Fraxinus angustifolia, Fraxinus excelsior), typischerweise ohne größeren Anteil von Weichholzweiden im Kronendach; verbreitet in ganz Europa an Bächen sowie kleinen und mittelgroßen Flüssen. Die Krautschicht kann recht artenreich sein.",situs@0.7.0,situs
habitat_type,eunis@2021:T13,de,description,"Laubmischwälder, typisch für seltener überflutete, gut durchlüftete Mineralböden in den Auen der Mittel- und Unterläufe großer europäischer Flüsse. In Hochwaldbeständen kann das Kronendach sehr hoch und mehrschichtig sein; beherrscht wird es typischerweise von wechselnden Mischungen aus Alnus glutinosa, Fraxinus angustifolia, Fraxinus excelsior, Populus alba, Populus canescens, Prunus padus, Quercus robur, Ulmus glabra, Ulmus laevis und Ulmus minor. Kennzeichnend ist ein reicher und vielgestaltiger, oft ebenfalls strukturreicher Unterwuchs mit zahlreichen kleinen Bäumen, Sträuchern und Lianen, die eher für frische Laubwälder (etwa T1E, frische Laubwälder aus Carpinus und Quercus) typisch sind.",situs@0.7.0,situs
habitat_type,eunis@2021:T14,de,description,"Sommergrüner Laubwald, meist beherrscht von Pappeln (Populus), Weiden (Salix) oder der Morgenländischen Platane (Platanus orientalis), auf periodisch überfluteten Auensedimenten oder Kiesterrassen und an Bachufern feuchter Standorte im Mittelmeerraum und in Makaronesien. Eingeschlossen sind auch Bachuferwälder mit Rhododendron ponticum und Betula pendula var. fontqueri in Spanien.",situs@0.7.0,situs
habitat_type,eunis@2021:T15,de,description,"Sommergrüner Laubwald, meist beherrscht von Erle (Alnus glutinosa, Alnus incana), Stieleiche (Quercus robur) oder Zitterpappel (Populus tremula), auf nicht saurem Torf mit Grundwasser in Höhe der Oberfläche oder jahreszeitlich darüber, in Bruchwäldern der Tieflagen der gemäßigten und borealen Zone.",situs@0.7.0,situs
habitat_type,eunis@2021:T16,de,description,"Sommergrüner Laub- oder Mischwald auf saurem Torf auf oder um wachsende Hochmoore und Armmoore mit nährstoffarmem Grundwasser; verbreitet im atlantischen Raum und in der borealen Zone sowie örtlich, wo die Standortverhältnisse es zulassen, auch in der kontinentalen Zone. Beherrscht wird er meist von der Moorbirke (Betula pubescens).",situs@0.7.0,situs
habitat_type,eunis@2021:T17,de,description,"Wald, beherrscht von Buchen (Fagus sylvatica und Fagus orientalis), auf basenreichen bis neutralen, mesotrophen bis eutrophen Mineralböden. Er kommt im atlantischen und kontinentalen Europa und in größeren Höhenlagen auch in der submediterranen Zone vor. Begleitbäume, darunter immergrüne Nadelhölzer wie Tanne (Abies alba) und die an der Höhengrenze auftretende Fichte (Picea abies), sind stets in der Deckung und meist auch in der Höhe untergeordnet; laubholzige Begleiter sind auf reicheren Böden häufiger und vielfältiger und zeigen ebenso wie die meist lückige Strauchschicht eine regionale, klimabedingte Variation. Die Krautschicht kann artenreich sein.",situs@0.7.0,situs
habitat_type,eunis@2021:T18,de,description,"Wald, beherrscht von Buchen (Fagus sylvatica und Fagus orientalis), auf oligotrophen, basenarmen Mineralböden. Er kommt im atlantischen und kontinentalen Europa und in größeren Höhenlagen auch in der submediterranen Zone vor. Laubholzige Begleitbäume sind wenige und stets in der Deckung untergeordnet, Eichen können jedoch mitdominieren. Immergrüne Nadelhölzer wie Tanne (Abies alba) und an der Höhengrenze Fichte (Picea abies) können als Nebenbaumarten im Kronendach auftreten. Die Krautschicht ist im Allgemeinen artenarm.",situs@0.7.0,situs
habitat_type,eunis@2021:T19,de,description,"Diese wärmeliebenden sommergrünen Laubwälder bilden einen breiten, aber unterbrochenen Gürtel quer durch die submediterrane Zone Europas, mit milderen Wintern und wärmeren, trockenheitsgeprägten Sommern als in den sommergrünen Wäldern der gemäßigten Zone, zugleich aber kälteren, zeitweise frost- und schneereichen Wintern, als sie für die immergrünen Laubwälder und Gebüsche des Mittelmeerraums typisch sind. Nach Norden hin besiedeln sie eher tief gelegene, trockenere und wärmere Standorte, nach Süden hin niederschlagsreichere Standorte in größeren Höhen.",situs@0.7.0,situs
habitat_type,eunis@2021:T1A,de,description,"Mediterrane sommergrüne Wälder, meist beherrscht von Quercus pubescens oder, im östlichen Mittelmeerraum, von Quercus ithaburensis subsp. macrolepis. Das Kronendach ist licht, entweder rein oder mit anderen Eichenarten. Die Bestände stocken überwiegend auf flachgründigen Böden, meist unterhalb von 700 m.",situs@0.7.0,situs
